city,country,latitude,longitude,name,postalCode,province
Mooresville,US,35.59981,-80.81342,Tokyo Japanese Restaurant,28115,NC
Lenoir,US,35.91581,-81.53448,Sonic Drive-In,28645,NC
Raeford,US,34.98007,-79.23576,Bojangles' Famous Chicken 'n Biscuits,28376,NC
Salisbury,US,35.646440000000005,-80.48495,Ryan's,28147,NC
Shelby,US,35.27454,-81.52805,Chick-fil-A,28152,NC
Smithfield,US,35.50655,-78.32202,Chipotle Mexican Grill,27577,NC
Boone,US,36.21739,-81.65494,McAlister's Deli,28608,NC
Carrboro,US,35.91077,-79.06648,Carrburritos,27510,NC
Chapel Hill,US,35.88057,-79.06622,Al's Burger Shack-Southern Village,27516,NC
Boone,US,36.2049,-81.66778000000001,Taco Bell,28607,NC
Marion,US,35.70486,-82.0353,Taco Bell,28752,NC
Denver,US,35.44416,-80.99305,Cook-Out,28037,NC
Mooresville,US,35.59547,-80.87565,Chipotle Mexican Grill,28117,NC
Garner,US,35.7239,-78.65013,Kfc,27529,NC
Mount Airy,US,36.493120000000005,-80.5981,Subway,27030,NC
Cherryville,US,35.37905,-81.38905,Family Carry Out,28021,NC
Raleigh,US,35.797540000000005,-78.57791,Popeyes Louisiana Kitchen,27610,NC
Grand Junction,US,39.0778,-108.552,Taco John's,81501,CO
Conover,US,35.69706,-81.25563000000001,Nagano Japanese Restaurant,28613,NC
Grandy,US,36.242290000000004,-75.8792,Sonic Drive-In,27939,NC
Morganton,US,35.753190000000004,-81.65464,Domino's Pizza,28655,NC
Wilson,US,35.74055,-77.96486999999999,Moe's Southwest Grill,27896,NC
Kenly,US,35.567209999999996,-78.16396,Big Boys,27542,NC
Hayesville,US,35.03476,-83.82005,McDonald's,28904,NC
Chapel Hill,US,35.91179,-79.05991,The Purple Bowl,27516,NC
Huntersville,US,35.437329999999996,-80.8648,Taste of Buffalo Pizzeria,28078,NC
Hubert,US,34.71024,-77.23421,Domino's Pizza,28539,NC
Colorado Springs,US,38.8454,-104.7018,Domino's Pizza,80915,CO
Whitakers,US,36.12834,-77.79701999999999,Dairy Queen,27891,NC
Wilson,US,35.77131,-77.94063,Dairy Queen (Treat),27896,NC
Havelock,US,34.89734,-76.90875,Five Guys Burgers Fries,28532,NC
Hickory,US,35.70213,-81.30843,BurgerFi,28602,NC
Kannapolis,US,35.5066,-80.60956999999999,Pizza Hut,28083,NC
Raleigh,US,35.7811,-78.64851,Char Grill 1,27603,NC
New Bern,US,35.10565,-77.07878000000001,Dairy Queen,28562,NC
Marion,US,35.66243,-81.97695,Country Diner,28752,NC
Sanford,US,35.49722,-79.19908000000001,Burger King,27330,NC
King,US,36.26348,-80.36244,Kfc,27021,NC
Gastonia,US,35.2093,-81.16373,Golden Palace Restaurant,28056,NC
Thomasville,US,35.85798,-80.0728,Subway,27360,NC
Bailey,US,35.780809999999995,-78.11858000000001,Hardee's,27807,NC
Mooresville,US,35.58616,-80.87331999999999,Bad Daddys Burger Bar,28117,NC
Matthews,US,35.123870000000004,-80.70765,Panera Bread,28105,NC
Garner,US,35.6981,-78.58784,Zaxby's,27529,NC
Asheboro,US,35.700720000000004,-79.78849,Chick-Fil-A Of Randolph Mall,27203,NC
Monroe,US,35.01965,-80.57760999999999,McAlister's Deli,28110,NC
Boone,US,36.20232,-81.66261999999999,Five Guys Burgers Fries,28607,NC
Greenville,US,34.858579999999996,-82.26498000000001,Palmetto Ale House,29615,SC
Oxford,US,34.354355,-89.49691999999999,Arby's,38655,MS
Huntersville,US,35.44368,-80.8788,Chipotle Mexican Grill,28078,NC
New Bern,US,35.100433,-77.102875,Firehouse Subs,28562,NC
New Bern,US,35.08235,-77.03308,Domino's Pizza,28560,NC
Statesville,US,35.803290000000004,-80.87532,Sonic Drive-In,28677,NC
Asheboro,US,35.695812,-79.79133,Firehouse Subs,27203,NC
Raleigh,US,35.79875,-78.55937,El Tapatio,27610,NC
Hendersonville,US,35.30559,-82.4512,Firehouse Subs,28792,NC
Lincolnton,US,35.47633,-81.23635999999999,Sonic Drive-In,28092,NC
Sanford,US,35.4581,-79.14524,Sonic Drive-In,27332,NC
Raleigh,US,35.85872,-78.71199,Salsa Fresh Mexican Grill,27612,NC
Chapel Hill,US,35.91061,-79.06151,Four Eleven West to Go,27516,NC
Raleigh,US,35.79132,-78.75146,Carolina Chicken Inc,27607,NC
Granite Falls,US,35.81091,-81.43093,Charley's Grilled Subs,28630,NC
Monroe,US,35.01597,-80.57155,Chick-fil-A,28110,NC
Hickory,US,35.716029999999996,-81.31286,Mellow Mushroom,28602,NC
Chapel Hill,US,35.91179,-79.05991,Topper's Pizza,27516,NC
Old Fort,US,35.6245,-82.18098,Hardee's,28762,NC
Statesville,US,35.79108,-80.85978,Dragon Golden Chinese Restaurant,28625,NC
Monroe,US,35.02197,-80.57866999999999,Moe's Southwest Grill,28110,NC
Charlotte,US,35.198859999999996,-80.84098,Bad Daddys Burger Bar,28203,NC
Tupelo,US,34.23622,-88.7029,McDonald's,38804,MS
Pevely,US,38.28796,-90.39905,Domino's Pizza,63070,MO
Natchez,US,31.575787,-91.31257,Krystal,39120,MS
Maryville,US,40.33439,-94.87437,McDonald's,64468,MO
Cuba,US,38.06473,-91.39508000000001,Missouri Hick Barbeque,65453,MO
Cabool,US,37.11688,-92.10372,Dairy Queen Grill Chill,65689,MO
Springfield,US,37.159729999999996,-93.31170999999999,Hong Kong Inn,65807,MO
Valley,US,32.842729999999996,-85.180648,Pizza Hut,36854,AL
Anchorage,US,61.224123,-149.733715,SUBWAY,99504,AK
Milford,US,38.916903000000005,-75.442538,Taco Bell,19963,DE
Wasilla,US,61.5752,-149.4024,Red Robin Gourmet Burgers,99654,AK
Ballwin,US,38.59275,-90.50527,Panda Express,63011,MO
Rolla,US,37.94592,-91.77909,Long John Silver's,65401,MO
Oxford,US,33.608273,-85.78649,Panda Express,36203,AL
Troy,US,38.985929999999996,-90.98019000000001,Arby's,63379,MO
Kansas City,US,39.10092,-94.57937,Subway,64106,MO
Honolulu,US,21.281084,-157.82661000000002,Sbarro,96815,HI
Headland,US,31.3515,-85.3445,Hot Dog Shop,36345,AL
Sikeston,US,36.86351,-89.58269,AW All-American Food,63801,MO
Sikeston,US,36.8584,-89.58314,Sonic Drive-In,63801,MO
Denver,US,39.928000000000004,-105.0177,Sonic Drive-In,80234,CO
Littleton,US,39.5711,-104.9879,Wendy's,80122,CO
Carthage,US,37.17897,-94.32356999999999,Burger King,64836,MO
Fairbanks,US,64.8268,-147.7137,C J Drive In,99701,AK
Honolulu,US,21.299847,-157.84386999999998,Panda Express,96814,HI
West Plains,US,36.73638,-91.86639,Hardee's,65775,MO
Lebanon,US,37.67131,-92.65194,Burger King,65536,MO
Wildwood,US,28.87513,-82.09619,Taco Bell,34785,FL
Lake Wales,US,27.903734000000004,-81.548805,Taco Bell,33853,FL
Fort Pierce,US,27.43351,-80.32602,Jimmy John's,34950,FL
Montgomery,US,32.32565,-86.32875,Pizza Hut,36105,AL
Anchorage,US,61.192,-149.8682,SUBWAY,99503,AK
Kansas City,US,39.04651,-94.44711,Chipotle Mexican Grill,64133,MO
Anchorage,US,61.159259999999996,-149.95401,Tastee Freez,99502,AK
Montgomery,US,32.381702000000004,-86.18249300000001,Tropical Smoothie Cafe,36117,AL
Honolulu,US,21.348770000000002,-157.87595,SUBWAY,96819,HI
Honolulu,US,21.317905,-157.85207,Yanagi Sushi,96813,HI
Dothan,US,31.2595,-85.4357,Full Moon Bar B Que,36303,AL
Falkville,US,34.3128,-86.90028000000001,Dairy Queen,35622,AL
Rifle,US,39.52219,-107.77593600000002,SUBWAY,81650,CO
Mesa,US,33.38159,-111.59966000000001,In-N-Out Burger,85209,AZ
Arvada,US,39.81129,-105.14076000000001,Jimmy John's,80004,CO
Anchorage,US,61.203697,-149.74466999999999,Panda Express,99504,AK
Anchorage,US,61.1809,-149.8299,SUBWAY,99507,AK
Hilo,US,19.7207,-155.084,Pizza Hut,96720,HI
Decatur,US,34.55792,-86.99968,Steak 'n Shake,35603,AL
Lihue,US,21.981619,-159.36826000000002,Panda Express,96766,HI
Anchorage,US,61.1953,-149.9088,SUBWAY,99503,AK
Decatur,US,34.57159,-87.01458000000001,Pizza Hut,35601,AL
Pell City,US,33.5809,-86.2764,New China,35128,AL
Kahului,US,20.88494,-156.46393999999998,Paradise Supermart Fast Food Catering,96732,HI
Honolulu,US,21.288677,-157.80063,SUBWAY,96816,HI
Piedmont,US,33.985859999999995,-85.5534,Simple Simon's Pizza,36272,AL
Kaneohe,US,21.417355999999998,-157.80193,Pizza Hut,96744,HI
Fort Collins,US,40.538458,-105.07511799999999,Taco Johns,80525,CO
Anchorage,US,61.21122282,-149.7324163,Taco Bell,99504,AK
Wasilla,US,61.5785,-149.4072,KFC,99654,AK
Troy,US,31.77753,-85.93629,Pizza Hut,36081,AL
Kodiak,US,57.788015,-152.40516200000002,SUBWAY,99615,AK
Phenix City,US,32.45388,-85.00613,China Lin,36867,AL
Wasilla,US,61.57597,-149.408107,Arby's,99654,AK
Anchorage,US,61.211569999999995,-149.87608,SUBWAY,99501,AK
Valley,US,32.8175,-85.1987,Steak 'n Shake,36854,AL
Bessemer,US,33.394290000000005,-86.970968,King's Wings,35020,AL
Kodiak,US,57.781967,-152.50017,KFC,99615,AK
Anchorage,US,61.1416,-149.8469,KFC,99507,AK
Grand Junction,US,39.0777,-108.5584,Taco Bell,81501,CO
Valdez,US,61.1273,-146.3446,Fat Mermaid,99686,AK
Belton,US,38.81412,-94.51071999999999,Arby's,64012,MO
Sparks,US,39.5381,-119.7346,Wendy's,89431,NV
Saint Robert,US,37.819140000000004,-92.14248,Taco Bell,65584,MO
Wentzville,US,38.80999,-90.86218000000001,Subway,63385,MO
O Fallon,US,38.800102,-90.72015999999999,Chipotle Mexican Grill,63366,MO
De Soto,US,38.144290000000005,-90.55333,Pogolinos,63020,MO
Festus,US,38.21257,-90.40705,Jimmy John's,63028,MO
Festus,US,38.2141,-90.40129,Taco Bell,63028,MO
Liberty,US,39.23976,-94.43926,Arby's,64068,MO
Liberty,US,39.24443,-94.44951999999999,Culver's,64068,MO
Liberty,US,39.24337,-94.45361,McAlister's Deli,64068,MO
Sedalia,US,38.68829,-93.25121999999999,Subway,65301,MO
Arnold,US,38.44494,-90.37574000000001,McDonald's,63010,MO
Arnold,US,38.41387,-90.38497,Dairy Queen,63010,MO
Saint Charles,US,38.7446,-90.63517,Raising Cane's Chicken Fingers,63304,MO
Farmington,US,37.78927,-90.42799000000001,Culver's,63640,MO
Blue Springs,US,39.00117,-94.27279,Fun House Pizza Delivery,64014,MO
Blue Springs,US,39.02609,-94.24503,Five Guys Burgers Fries,64014,MO
Lees Summit,US,38.9434,-94.36052,Steak 'n Shake,64086,MO
Poplar Bluff,US,36.77795,-90.42309,AW All-American Food,63901,MO
Hollister,US,36.62424,-93.21681,Hook Ladder Pizza Co,65672,MO
Branson,US,36.6444,-93.22365,Chick-fil-A,65616,MO
Cape Girardeau,US,37.30243,-89.58326,McDonald's,63701,MO
Saint Joseph,US,39.758365999999995,-94.78245,Chick-fil-A,64507,MO
Saint Joseph,US,39.79241,-94.81067,Pizza Hut,64506,MO
Sebastopol,US,38.4081,-122.8403,Mary's Pizza Shack,95472,CA
Columbia,US,38.947559999999996,-92.30041,Culver's,65201,MO
Milltown,US,46.871387,-113.88083999999999,Subway,59851,MT
Watsonville,US,36.9121,-121.7585,Domino's Pizza,95076,CA
Helena,US,46.59063,-111.9883,Charley's Grilled Subs,59601,MT
Columbus,US,45.643879999999996,-109.26019,Pizza Pro,59019,MT
Selma,US,36.5759,-119.6308,Jack in the Box,93662,CA
Fresno,US,36.8357,-119.8795,Jack in the Box,93722,CA
Island Park,US,44.522259999999996,-111.32813,Subway,83429,ID
Helena,US,46.59158,-112.01517,Taco John's,59601,MT
Lewistown,US,47.05766,-109.43852,Burger King,59457,MT
Columbia Falls,US,48.364740000000005,-114.14781,AW All-American Food,59912,MT
Kalispell,US,48.2013,-114.31535,El Sombrero,59901,MT
Albemarle,US,35.338573,-80.20407,El Ranchito Restaurante,28001,NC
Oceanside,US,33.2064,-117.2892,Taco Bell,92056,CA
Moorpark,US,34.2794,-118.8742,McDonald's,93021,CA
Cypress,US,33.8177,-118.0618,Subway,90630,CA
Redwood City,US,37.480625,-122.22723799999999,To Go's,94063,CA
Lodi,US,38.11507,-121.30254,Farmer Boys,95242,CA
San Jose,US,37.2499,-121.8567,Thai Grata Restaurant,95123,CA
Chico,US,39.72945,-121.84167,Peking Chinese Restaurants,95928,CA
Walnut Creek,US,37.9295,-122.0166,Panda Express,94598,CA
Costa Mesa,US,33.6799,-117.9086,Jack in the Box,92626,CA
Newport Beach,US,33.6609,-117.8747,Carl's Jr.,92660,CA
Morehead City,US,34.72788,-76.77275999999999,Bojangles' Famous Chicken 'n Biscuits,28557,NC
Morehead City,US,34.72615,-76.76688,Taco Bell,28557,NC
Chico,US,39.7185,-121.7971,Burger Hut,95928,CA
Denver,US,39.772890000000004,-104.94523999999998,Gourmet Fine Catering,80205,CO
Palo Alto,US,37.4334,-122.1291,Subway,94306,CA
Asheville,US,35.50224,-82.5247,Panera Bread,28803,NC
Arden,US,35.44854,-82.53123000000001,Culver's,28704,NC
Hendersonville,US,35.34682,-82.43092,Cook-Out,28792,NC
Pleasanton,US,37.6695,-121.8587,Subway,94566,CA
Alameda,US,37.7645,-122.2427,Subway,94501,CA
Lihue,US,21.972651000000003,-159.378127,Taco Bell,96766,HI
Kahului,US,20.890852,-156.467144,Burger King,96732,HI
La Marque,US,29.400708,-95.036146,Waffle House,77568,TX
Newport News,US,37.105783,-76.49384599999999,KFC,23602,VA
Garden City,US,40.738755,-73.61303199999999,Taco Bell,11530,NY
Winston-Salem,US,36.049338,-80.32866999999999,Subway,27103,NC
Cerritos,US,33.86015,-118.04664299999999,Manila Sunset,90703,CA
Brandon,US,27.939761999999998,-82.322338,Tropical Smoothie Cafe,33511,FL
Branson,US,36.640565,-93.257962,Taco Bell,65616,MO
Coshocton,US,40.267466,-81.86887800000001,Dominos Pizza,43812,OH
Saint Marys,US,40.554672,-84.409482,Arbys,45885,OH
East Bernard,US,29.522994,-96.06841,Dairy Queen,77435-8596,TX
Houston,US,29.713718,-95.315511,Burger King,77023,TX
Montgomery,US,32.358757000000004,-86.282712,SONIC Drive In,36106,AL
Pikeville,US,37.48319,-82.519095,Hardees,41501,KY
Virginia Beach,US,36.798914,-76.173884,Dairy Queen,23464,VA
Bucyrus,US,40.787975,-82.98644200000001,McDonalds,44820,OH
Peoria,US,33.609571,-112.23820800000001,Popeyes Louisiana Kitchen,85381,AZ
Mulberry,US,27.936878999999998,-81.974711,Wendys,33860,FL
Chincoteague Island,US,37.933951,-75.36462,Captain Zacks Seafood,23336,VA
Salisbury,US,35.660534999999996,-80.461834,Burger King,28144,NC
Winston-Salem,US,36.053599,-80.258788,Pizza Hut,27127,NC
Eugene,US,44.093744,-123.095449,Wendys,97408,OR
Canton,US,40.856721,-81.42748900000001,Dairy Queen,44718,OH
Atlanta,US,33.919518,-84.25610400000001,Subway,30340,GA
Katy,US,29.785455,-95.822547,McDonalds,77494,TX
Paoli,US,38.567405,-86.46494100000001,Taco Bell,47454,IN
Roanoke,US,37.269224,-79.929478,Papa Johns Pizza,24013,VA
Toledo,US,41.706874,-83.603003,Mollys Diner,43613,OH
Seattle,US,47.46658,-122.33443899999999,KFC,98148-1009,WA
Chula Vista,US,32.602782,-117.065173,Jack in the Box,91911,CA
Virginia Beach,US,36.81539,-76.164967,Hardees,23464,VA
Byram,US,32.186684,-90.260772,McDonald's,39272,MS
Jackson,US,32.269287,-90.261161,Burger King,39204,MS
Antioch,US,36.070539000000004,-86.686302,Hardee's,37013,TN
Newton,US,32.33296,-89.15143,SONIC Drive-In,39345,MS
Nashville,US,36.1386,-86.8822,McDonald's,37209,TN
Eupora,US,33.53248,-89.26368000000001,SONIC Drive-In,39744,MS
Franklin,US,35.945645,-86.82825799999999,Moe's Southwest Grill,37067,TN
Jackson,US,32.33213,-90.26550999999999,SUBWAY,39209,MS
Nashville,US,36.206307,-86.767955,White Castle,37207,TN
Ocean Springs,US,30.4496,-88.84200000000001,McDonald's,39564,MS
Madison,US,32.471151,-90.136072,Burger King,39110,MS
Hattiesburg,US,31.311892999999998,-89.311286,Burger King,39401,MS
Council Bluffs,US,41.2618,-95.89806,Arby's,51501,IA
Hobart,US,41.5507,-87.2749,George's Gyros Spot 2,46342,IN
Indianapolis,US,39.878662,-86.27096999999999,Jimmy John's,46278,IN
Evansville,US,37.98298,-87.47327,Jimmy John's,47715,IN
California,US,38.2974,-76.5185,Chick-Fil-A,20619,MD
Shelbyville,US,39.516652,-85.74446,Dairy Queen,46176,IN
Carmel,US,39.96155,-86.11645,Taco Bell,46032,IN
Pella,US,41.408954,-92.952016,Arby's,50219,IA
Indianapolis,US,39.88586,-86.209743,KFC,46268,IN
Floyds Knobs,US,38.316109999999995,-85.89674000000001,Taco Bell,47119,IN
Fishers,US,39.953982,-86.040028,Taco Bell,46038,IN
Indianapolis,US,39.823592,-86.270377,Dairy Queen,46254,IN
Indianapolis,US,39.6652,-86.1261,Dairy Queen,46227,IN
New Albany,US,38.306211,-85.84179499999999,Jimmy John's,47150,IN
Brownsburg,US,39.8642,-86.3936,SUBWAY,46112,IN
Merrillville,US,41.470737,-87.31083000000001,Chipotle Mexican Grill,46410,IN
Westminster,US,39.582676,-76.989579,Chick-Fil-A,21157,MD
Hammond,US,41.592223,-87.461849,Dairy Queen,46323,IN
Hammond,US,41.588619,-87.462724,KFC,46323,IN
Hammond,US,41.63876,-87.50909899999999,KFC,46320,IN
Portland,US,45.516562,-122.67988500000001,SUBWAY,97204,OR
Vancouver,US,45.63514,-122.67067,Paul's Restaurant,98663,WA
Roanoke,US,37.227097,-79.998343,Pizza Hut,24018,VA
Spokane,US,47.6584,-117.4162,Italian Kitchen,99201,WA
North Salt Lake,US,40.849179,-111.92919599999999,SUBWAY,84054,UT
Charlottesville,US,38.0288,-78.4408,Chick-Fil-A,22911,VA
Sherwood,US,45.3690719,-122.8414308,KFC,97140,OR
Portland,US,45.51685,-122.679053,Jimmy John's,97204,OR
Virginia Beach,US,36.798243,-76.175093,Jimmy John's,23464,VA
Salem,US,44.902,-123.0393,KFC,97302,OR
The Dalles,US,45.617311,-121.21116,KFC,97058,OR
Chesterfield,US,37.37585,-77.51065,Jersey Mike's Subs,23832,VA
Beaverton,US,45.499517,-122.80601999999999,Jimmy John's,97005,OR
Warrenton,US,46.1611,-123.899,SUBWAY,97146,OR
Beaverton,US,45.4474,-122.79083999999999,Jersey Mike's Subs,97008,OR
Oregon City,US,45.33372,-122.59081,Jimmy John's,97045,OR
Amarillo,US,35.221528,-101.831193,Taco Bell,79107,TX
Bothell,US,47.835333,-122.211247,CAN-AM Pizza,98012,WA
Gresham,US,45.509704,-122.433076,KFC,97030,OR
La Crosse,US,43.817029999999995,-91.23933000000001,SUBWAY,54601,WI
Seattle,US,47.66134,-122.32605,Mr Gyro's Wallingford,98105,WA
Seaside,US,45.9924,-123.9276,SUBWAY,97138,OR
Franklin,US,36.670784000000005,-76.94581502,KFC,23851,VA
Roanoke,US,37.302914,-79.93218,Jimmy John's,24012,VA
Springfield,US,44.045553000000005,-122.983185,Pizza Hut,97478,OR
Talihina,US,34.75203,-95.04854,Treats Treasures,74571,OK
Ogden,US,41.175513,-112.00797800000001,Carl's Jr,84405,UT
Galax,US,36.69084,-80.88198100000001,KFC,24333,VA
Salem,US,44.9483,-122.9918,SUBWAY,97301,OR
Colville,US,48.5349,-117.9051,Taco Time,99114,WA
Suffolk,US,36.74803,-76.53560999999999,Krispy Krunchy Chicken,23434,VA
Chesapeake,US,36.71405,-76.2806,Jimmy John's,23322,VA
Portland,US,45.519560999999996,-122.682528,Jimmy John's,97205,OR
Williamsburg,US,37.37104,-76.77664,Pizza Hut,23188,VA
Chesapeake,US,36.7188,-76.2393,KFC,23322,VA
Corvallis,US,44.56714,-123.26032,Panera Bread,97330,OR
Shelton,US,47.230990000000006,-123.12565,Taco Bell,98584,WA
Forest Grove,US,45.520454,-123.07182399999999,SUBWAY,97116,OR
Lynnwood,US,47.82132,-122.28841000000001,Gyro Delight,98036,WA
Portland,US,45.5351,-122.6536,Jimmy John's,97232,OR
Franklin,US,36.678722,-76.921234,Park N Shop,23851,VA
Auburn,US,32.59981,-85.48116,Uncle Maddio's Pizza,36830,AL
Fort Pierce,US,27.448040000000002,-80.32495,The S and S Takeout,34950,FL
Foley,US,30.38022,-87.68241,Mellow Mushroom,36535,AL
Cincinnati,US,39.14718,-84.42872,Bruegger's Bagels,45209,OH
Ardmore,US,40.00827,-75.28918,sweetgreen,19003,PA
Auburn,US,32.623540000000006,-85.44691999999999,Panera Bread,36830,AL
Mentor,US,41.6514,-81.38039,Melt Bar & Grilled,44060,OH
Fayetteville,US,35.07196,-78.9527,Mellow Mushroom,28303,NC
Clearwater,US,27.961309999999997,-82.72881,Mellow Mushroom,33759,FL
Cuyahoga Falls,US,41.148270000000004,-81.50734,BurgerFi,44223,OH
Salisbury,US,35.68381,-80.48272,Palms Cafe,28144,NC
Jupiter,US,26.935867,-80.13551,Tropical Smoothie Cafe,33458,FL
Noblesville,US,39.994877,-85.9326,McAlister's Deli,46060,IN
Anchorage,US,61.143730000000005,-149.89478,Acai Alaska,99515,AK
Wilmington,US,34.23478,-77.94891,Nikki's Fresh Gourmet,28401,NC
Raleigh,US,35.768864,-78.64114000000001,B.GOOD,27601,NC
Lutz,US,28.195248,-82.39265400000001,Mellow Mushroom,33559,FL
Wesley Chapel,US,28.194490000000002,-82.35379,OTB Delight Cafe,33544,FL
Carmel,US,39.956696,-86.11604,Mellow Mushroom,46032,IN
Tarpon Springs,US,28.150940000000002,-82.75690999999999,Eco-Bean Organic Coffee House,34689,FL
Homer,US,59.64767,-151.53294,Cosmic Kitchen,99603,AK
Auburn,US,32.60737,-85.48137,Mellow Mushroom,36830,AL
Prattville,US,32.459319,-86.406254,Panera Bread,36067,AL
Clemson,US,34.69263,-82.84225,Mellow Mushroom,29631,SC
Lafayette,US,30.2538,-92.0385,McDonald's,70507,LA
Kalispell,US,48.239509999999996,-114.33033,SUBWAY,59901,MT
Sullivan,US,38.211368,-91.17035200000001,Jack in the Box,63080,MO
Lafayette,US,30.1976,-92.06865,Dynasty Chinese Restaurant,70506,LA
Great Falls,US,47.490452000000005,-111.32791999999999,Taco Johns,59404,MT
Corsicana,US,32.087414,-96.4714,Taco Bell,75110,TX
Miami,US,25.779681,-80.256199,Taco Bell,33125,FL
Ozark,US,31.424645,-85.617681,Subway,36360,AL
Riverside,US,33.934958,-117.273195,SUBWAY,92506,CA
Westbury,US,40.747122999999995,-73.591481,SUBWAY,11590,NY
Bossier City,US,32.527724,-93.700773,Waffle House,71112,LA
Ashtabula,US,41.892944,-80.80425699999999,SUBWAY,44004,OH
Opelousas,US,30.5325,-92.0785,Mama's Fried Chicken,70570,LA
Fort Myers,US,26.493682,-81.78963900000001,ChickfilA,33913,FL
Eureka,US,40.782089,-124.180318,Subway,95503,CA
Marquette,US,46.547013,-87.431425,Wendys,49855,MI
Troutdale,US,45.520235,-122.39881000000001,Pizza Hut,97060,OR
South Point,US,38.411244,-82.524006,McDonalds,45680,OH
Kennewick,US,46.220483,-119.224768,KFC,99336,WA
Tulsa,US,36.161352,-96.018311,Dominos Pizza,74127,OK
Brooksville,US,28.546840999999997,-82.399447,Popeyes Louisiana Kitchen,34601,FL
Pascagoula,US,30.371456,-88.541065,Hardees,39567,MS
Saint Louis,US,38.74941,-90.280638,Subway,63135,MO
Olathe,US,38.944907,-94.882673,Subway,66061,KS
Erie,US,42.10567,-80.07746999999999,Yum Yum Pizza,16508,PA
Little Rock,US,34.742375,-92.276845,Rallys,72201,AR
Nevada,US,37.836821,-94.32973,SONIC Drive In,64772,MO
Mount Pleasant,US,32.843074,-79.854872,Subway,29464,SC
San Antonio,US,29.482375,-98.357928,Taco Bell,78219,TX
Atlanta,US,33.686219,-84.310152,Checkers,30316,GA
Palatine,US,42.1172,-88.0333,Photos Hotdogs,60067,IL
Indianapolis,US,39.75799,-86.14001,Dairy Queen,46203,IN
Angola,US,41.6344,-85.0445,Taco Bell,46703,IN
Indianapolis,US,39.912109,-86.06783,Mediterrano Cafe,46250,IN
Indianapolis,US,39.654598,-86.157915,Dairy Queen,46217,IN
Saint John,US,41.464166999999996,-87.470393,Taco Bell,46373,IN
Merrillville,US,41.470422,-87.302115,Taco Bell,46410,IN
Dyer,US,41.50969,-87.51845,John's Pizzeria,46311,IN
Anderson,US,40.04893,-85.651912,KFC,46013,IN
Grantsville,US,39.692319,-79.10015200000001,Arby's,21536,MD
Capitol Heights,US,38.86962,-76.84876,Chick-Fil-A,20743,MD
Canonsburg,US,40.287855,-80.115048,SUBWAY,15317,PA
Ludington,US,43.955935,-86.411213,Big Boy,49431-9605,MI
Saint Johns,US,42.988423,-84.54317900000001,Big Boy,48879-2432,MI
Warner Robins,US,32.59393,-83.63982,Mikes Hot Dogs & Hamburgers,31088-6058,GA
Turners Falls,US,42.60764,-72.55734,Black Cow Burger Bar,01376-1114,MA
Meriden,US,41.509159999999994,-72.80824,Sakimura,06450-6662,CT
Saint Paul,US,45.04867,-93.14705,Great China,55126-8017,MN
Fairbanks,US,64.82639,-147.71358,C & J Drive In,99701-6636,AK
Burbank,US,34.152229999999996,-118.34638000000001,Big Boy,91505-4146,CA
Rochester,US,42.62601,-83.13107,Big Boy,48307-5130,MI
Fort Gratiot,US,43.024161,-82.455773,Big Boy,48059-4102,MI
